"Provincia","Nombre","Dirección","Gasolina 95","Gasolina 98","Gasoleo A"
"Palmas (Las)","CEPSA LA ALDEA","CALLE DR. FLEMING, 86, SAN NICOLAS DE TOLENTINO","1,086€","1,216€","1,009€"
"Palmas (Las)","CEPSA INGENIO","CALLE JULIANO BONNY GOMEZ, 36, INGENIO","1,089€","1,209€","0,989€"
"Palmas (Las)","CEPSA HOYA PARRADO","CARRETERA GC 800 KM. S/N, PALMAS DE GRAN CANARIA (LAS)","1,083€","1,231€","0,989€"
"Palmas (Las)","CEPSA GRAN TARAJAL","AVENIDA CONSTITUCION (DE LA), 16, GRAN TARAJAL","0,866€","0,958€","0,799€"
"Palmas (Las)","CEPSA EL CUBILLO","CALLE CUBILLO, 1, TELDE","1,079€","1,214€","0,969€"
"Palmas (Las)","CEPSA ANTIGUA","CARRETERA GENERAL DEL SUR - CRUCE LAS POCETAS KM. 0, ANTIGUA","0,919€","1,047€","0,809€"
"Palmas (Las)","CEPSA","C-811, MD, PK km 2.6, PALMAS DE GRAN CANARIA (LAS)","1,089€","1,216€","0,995€"
"Palmas (Las)","CEPSA","CARRETERA SAN BARTOLOME KM. 44, ARRECIFE","1,114€","1,214€","1,049€"
"Palmas (Las)","CEPSA","CARRETERA GRAL DEL SUR KM. 34,5, AGUIMES","1,079€","1,199€","0,956€"
"Palmas (Las)","CEPSA","CALLE SHAKESPEARE, 1, TELDE","1,069€","1,206€","0,969€"
"Palmas (Las)","CEPSA","ACCESO AEROPUERTO DE LANZAROTE-LADO TIERRA, SN, ARRECIFE","1,114€","1,214€","1,049€"
"Palmas (Las)","CEPSA","CARRETERA C-817 KM. 21, TEROR","1,079€","1,194€","0,989€"
"Palmas (Las)","CEPSA","AUTOVIA GC-1 (AEROPUERTO DE GRAN CANARIA ) KM. 16, TELDE","1,089€","1,216€","0,984€"
"Palmas (Las)","CEPSA","CALLE SANSOFE, 4, FIRGAS","1,079€","1,198€","0,979€"
"Palmas (Las)","CEPSA","CARRETERA C-812 KM. 42, SAN BARTOLOME TIRAJANA","1,079€","1,215€","0,979€"
"Palmas (Las)","CEPSA","CARRETERA TEGUISE-MOZAGA KM. 0, VILLA DE TEGUISE","1,129€","1,228€","1,068€"
"Palmas (Las)","CEPSA","AVENIDA JUAN CARLOS I, 42, PALMAS DE GRAN CANARIA (LAS)","1,079€","1,215€","0,979€"
"Palmas (Las)","CEPSA","CR GC-2, 22, SANTA MARIA DE GUIA","1,086€","1,216€","0,969€"
"Palmas (Las)","CEPSA","TRAVESÍA C-810 PK 27, 33, GALDAR","1,083€","1,221€","0,959€"
"Palmas (Las)","CEPSA","CARRETERA ARRECIFE-HARIA KM. 9,3, VILLA DE TEGUISE","1,129€","1,228€","1,068€"
"Palmas (Las)","CEPSA","CARRETERA AEROPUERTO KM. S/N, PUERTO DEL ROSARIO","1,066€","1,235€","1,003€"
"Palmas (Las)","CEPSA","AUTOVIA AUTOVIA GC-3 KM. 1,3, PALMAS DE GRAN CANARIA (LAS)","1,079€","1,206€","0,969€"
"Palmas (Las)","CEPSA","CALLE HIEDRA, 3, AGUIMES","1,073€","1,193€","0,953€"
"Palmas (Las)","CEPSA","AVENIDA ESCALERITAS, 152, PALMAS DE GRAN CANARIA (LAS)","1,079€","1,216€","0,979€"
"Palmas (Las)","CEPSA","AVENIDA DEL VARADERO, S/N, PUERTO DEL CARMEN","1,102€","1,161€","1,058€"
"Palmas (Las)","CEPSA","CARRETERA CTRA. GRAL. DEL SUR KM. 34,5, AGUIMES","1,079€","1,199€","0,956€"
"Palmas (Las)","CEPSA","CALLE PARAJE DE VEGA VIEJA CTRA. LZ 1 P.K. 12,5, S/N, GUATIZA","1,119€","1,219€","1,058€"
"Palmas (Las)","CEPSA","AUTOVIA GC-2 KM. 5,2, ARUCAS","1,079€","1,216€","0,979€"
"Palmas (Las)","CEPSA","CALLE LOMO GUILLEN, 16, SANTA MARIA DE GUIA","1,083€","1,213€","0,959€"
"Palmas (Las)","CEPSA","AUTOVIA GC-1 KM. 17, TELDE","1,089€","1,216€","0,979€"
"Palmas (Las)","CANARY OIL","CALLE LAS ADELFAS, ESQUINA LOS OLIVOS, 8, AGUIMES","0,999€","€","0,911€"
"Palmas (Las)","BP VALLESECO","CALLE PEROJO, 19, VALLESECO","1,109€","1,229€","1,009€"
"Palmas (Las)","BP TEROR","CALLE PARROCO JUAN GONZALEZ, 15, TEROR","1,079€","1,199€","0,993€"
"Palmas (Las)","BP TERMINAL PUERTO","PLAZA MISTER JOLLY, S/N, PALMAS DE GRAN CANARIA (LAS)","1,099€","1,229€","0,999€"
"Palmas (Las)","BP TAMARACEITE II","CARRETERA GC-21 KM. 0, TAMARACEITE","1,114€","1,229€","1,014€"
"Palmas (Las)","BP SARDINA SUR","CALLE FERNANDO GUANARTEME, 82, SANTA LUCIA","1,098€","1,218€","0,978€"
"Palmas (Las)","BP SANTA BRIGIDA","CARRETERA GENERAL DEL CENTRO KM. 14, SANTA BRIGIDA","1,089€","1,229€","0,999€"
"Palmas (Las)","BP SAN MATEO","CALLE EL RETIRO, S/N, VEGA DE SAN MATEO","1,089€","1,229€","0,999€"
"Palmas (Las)","BP SAN LORENZO","CARRETERA GENERAL SAN LORENZO KM. 0,5, PALMAS DE GRAN CANARIA (LAS)","1,114€","1,229€","1,014€"
"Palmas (Las)","BP SAN JOSE","CALLE BLAS CABRERA FELIPE, 2, PALMAS DE GRAN CANARIA (LAS)","0,957€","1,067€","0,862€"
"Palmas (Las)","BP PUERTO DE LA LUZ","CL ATINDANA, 2, PALMAS DE GRAN CANARIA (LAS)","1,102€","1,232€","1,002€"
"Palmas (Las)","BP MUELLE CHICO","CALLE MUELLE DARSENA PESQUERA, S/N, PUERTO DEL ROSARIO","1,080€","1,249€","0,995€"
"Palmas (Las)","BP MOYA","CALLE LUJAN PEREZ, 6, MOYA","1,119€","1,229€","1,009€"
"Palmas (Las)","BP LAS VEGAS","AUTOVIA CIRCUNVALACION ARUCAS 3º ROTONDA KM. S/N, ARUCAS","1,114€","1,229€","1,014€"
"Palmas (Las)","BP LAS TERRAZAS","PARQUE MARITIMO DE JINAMAR C.C. LAS TERRAZAS, S/N, JINAMAR","1,109€","1,229€","1,009€"
"Palmas (Las)","BP LA PATERNA","CARRETERA CTRA. GRAL. DEL NORTE KM. 185, PALMAS DE GRAN CANARIA (LAS)","1,114€","1,229€","1,014€"
"Palmas (Las)","BP LA GARITA","AUTOVIA GC-1 SUR LAS PALMAS KM. 8, GARITA (LA)","1,099€","1,229€","0,989€"
"Palmas (Las)","BP KM 13 CRUCE ARINAGA","CALLE FRESADORA, S/N, CRUCE DE ARINAGA","1,078€","1,229€","0,964€"
"Palmas (Las)","BP KM 13 - 2 (SAN ANDRES)","CARRETERA CTRA. GRAL. DEL NORTE KM. 13, MOYA","1,079€","1,229€","0,979€"
"Palmas (Las)","BP KM 13 - 1 (SAN ANDRES)","CARRETERA CTRA. GRAL. DEL NORTE KM. 13, MOYA","1,079€","1,229€","0,979€"
"Palmas (Las)","BP JINAMAR","CARRETERA DE JINAMAR KM. S/N, JINAMAR","1,108€","1,228€","1,008€"
"Palmas (Las)","BP GUIA","CARRETERA GENERAL DEL NORTE KM. 24, SANTA MARIA DE GUIA","1,114€","1,229€","0,999€"
"Palmas (Las)","BP GUANARTEME","CALLE FERNANDO GUANARTEME, 134, PALMAS DE GRAN CANARIA (LAS)","1,119€","1,229€","1,019€"
"Palmas (Las)","BP EL VERIL","CARRETERA GRAL. DEL SUR KM. 52, SAN BARTOLOME TIRAJANA","1,109€","1,229€","1,009€"
"Palmas (Las)","BP EL TARO","CL FRANCHY Y ROCA (EL DOCTORAL) S/N, SANTA LUCIA","1,098€","1,218€","0,978€"
"Palmas (Las)","BP EL CARRIZAL","CARRETERA GC-812 KM. 27,3, INGENIO","1,109€","1,229€","0,999€"
"Palmas (Las)","BP EL CALERO","CALLE CALLEJON DEL CASTILLO, 215, EL CALERO-TELDE","1,099€","1,219€","0,989€"
"Palmas (Las)","BP DOCTORAL","CALLE PEREZ GALDOS, 22, DOCTORAL (EL)","1,109€","1,229€","0,989€"
"Palmas (Las)","BP CRUCE SANTIDAD-ARUCAS","CALLE AVENIDA PEDRO MORALES DENIZ, 180, SANTIDAD","1,119€","1,229€","1,014€"
"Palmas (Las)","BP COOPERATIVA TAXIS S. CRISTOBAL","CALLE DIEGO VEGA SARMIENTO, 70, PALMAS DE GRAN CANARIA (LAS)","1,109€","1,224€","1,009€"
"Palmas (Las)","BP CIUDAD JARDIN","CALLE LEON Y CASTILLO, 273, PALMAS DE GRAN CANARIA (LAS)","1,119€","1,229€","1,019€"
"Palmas (Las)","BP CIDELMAR","AVENIDA CANARIAS, 6, PALMAS DE GRAN CANARIA (LAS)","1,119€","1,229€","1,019€"
"Palmas (Las)","BP ARGUINEGUIN","CR GENERAL DEL SUR km 67, ARGUINEGUIN","0,949€","1,044€","0,859€"
"Palmas (Las)","BP ARGUINEGUIN","CARRETERA GENERAL DEL SUR KM. 67, ARGUINEGUIN","1,119€","1,229€","1,019€"
"Palmas (Las)","BP ALTAVISTA","CALLE OBISPO ROMO - ESQ.ECHEGARAY, S/N, PALMAS DE GRAN CANARIA (LAS)","1,114€","1,229€","1,014€"
"Palmas (Las)","BP AGAETE","CALLE LEON Y CASTILLO, 47, AGAETE","1,099€","1,229€","0,999€"
"Palmas (Las)","BP","CL ASTICAN, S.N., PALMAS DE GRAN CANARIA (LAS)","1,029€","1,129€","0,919€"
"Palmas (Las)","BP","CARRETERA LOS MARMOLES KM. 2, ARRECIFE","1,109€","1,230€","1,056€"
"Palmas (Las)","AGM TEJEDA","CALLE LOMO LOS SANTOS, S/N, TEJEDA","1,169€","1,263€","1,049€"
"Palmas (Las)","A800-02","CARRETERA ARRECIFE YAIZA KM. 12, MACHER","1,109€","1,189€","1,068€"
"Palmas (Las)","(SIN RÓTULO)","CALLE LOMO EL PUERTO, 0, ARTENARA","1,138€","1,248€","1,058€"
"Pontevedra","VALLE DORADO","AVDA. RICARDO MELLA, S/N (PO-325 km 5,8), VIGO","1,409€","1,524€","1,355€"
"Pontevedra","SUPECO","CALLE PRIMERO DE MAYO, S/N, S/N, ALDEA DE ARRIBA (A)","1,139€","€","0,999€"
"Pontevedra","SUPECO","CALLE PRIMERO DE MAYO, S/N, S/N, VILAGARCIA","1,339€","€","1,269€"
"Pontevedra","STAROIL","POLIGONO POL. IND. LALIN 2000, S/N, LALIN","1,388€","1,488€","1,339€"
"Pontevedra","SHELL","CTRA.C-550 (MARGEN ZQUIERDO) km 4, TORRON","1,209€","1,309€","1,099€"
"Pontevedra","SHELL","V.G4.2 km 3.5, CAMBADOS","1,399€","1,539€","1,359€"
"Pontevedra","SHELL","CARRETERA PO-840 KM. 67,300, MARCELIN","1,365€","1,485€","1,305€"
"Pontevedra","SHELL","LUGAR SABARIGO, S/N, SABARIGO","1,399€","1,519€","1,329€"
"Pontevedra","SHELL","AVDA DE MADRID, 110, VIGO","1,429€","1,569€","1,369€"
"Pontevedra","SHELL","CTRA.C-550 (MARGEN DERECHO) km 4, TORRON","1,209€","1,309€","1,099€"
"Pontevedra","SHELL","AVDA.DE BUEU, 1, CANGAS","1,389€","1,519€","1,319€"
"Pontevedra","SERTUY","CTRA. NACIONAL 550, KM. 167,2, PUENTE NUEVO","1,385€","1,505€","1,315€"
"Pontevedra","SERTUY","CTRA. NACIONAL 550, KM. 167,2, PUENTE NUEVO","1,385€","1,505€","1,315€"
"Pontevedra","SERTUY","CTRA. NACIONAL 550, KM. 167,2, PUENTE NUEVO","1,205€","1,339€","1,065€"
"Pontevedra","SBC","CARRETERA PO 841 SANTIAGO LIMITE PROVINCIA A ESTRADA KM. 19,800, ESTRADA (A)","1,359€","€","1,289€"
"Pontevedra","SAYAR","CARRETERA N640 (CALDAS-VILAGARCIA) KM. 227,900, CALDAS DE REIS","1,389€","1,509€","1,319€"
"Pontevedra","SARAS","AV. DOMINGO FONTAN LOCAL 4 2, POIO DE ARRIBA","1,385€","€","1,308€"
"Pontevedra","SARAS","AVDA. PONTEVEDRA 69, VILAGARCIA","1,399€","1,514€","1,339€"
"Pontevedra","SANCHILAN","CARRETERA PO-313 KM. 14,911, MOAÑA","1,374€","1,499€","1,299€"
"Pontevedra","REPSOL BUTANO","RUA GRENLA-RIBADUMIA, S/N, CABANELAS","€","€","€"
"Pontevedra","REPSOL","LUGAR CARRETERA PO-551, 7, DOMAIO","1,409€","1,549€","1,359€"
"Pontevedra","REPSOL","CALLE CABANAS, 5, TRASMAÑO","1,399€","1,539€","1,319€"
"Pontevedra","REPSOL","AVENIDA SANTA MARINA, 98, REDONDELA","1,429€","1,569€","1,369€"
"Pontevedra","REPSOL","LUGAR FONTOIRA, 42A, 42, VINQUIÑO","1,419€","1,549€","1,349€"
"Pontevedra","REPSOL","AVENIDA AEROPUERTO (CTRA. N-556, KM 5), 532, CABRAL-IGLESIA","1,419€","1,559€","1,359€"
"Pontevedra","REPSOL","CARRER PKM 23,400, 7, MAÑOFRE-FONTAN","1,409€","1,549€","1,349€"
"Pontevedra","REPSOL","CARRETERA ATIOS KM. 555, ATIOS","1,399€","1,539€","1,339€"
"Pontevedra","REPSOL","CL SAN ROQUE, 33, SALCIDOS","1,389€","1,519€","1,329€"
"Pontevedra","REPSOL","JOSE NOVO S/N (NACIONAL 550 km 89), PONTECESURES","1,409€","1,529€","1,339€"
"Pontevedra","REPSOL","RUA ROSALIA DE CASTRO, 125, PONTEVEDRA","1,399€","1,509€","1,339€"
"Pontevedra","REPSOL","CR N-120 (LUGAR LAMAZANES), 643,5, PONTEAREAS","1,399€","1,499€","1,329€"
"Pontevedra","REPSOL","CR N-541, 51,5, PORTELA","1,389€","1,529€","1,309€"
"Pontevedra","REPSOL","CL AVENIDA DE PORTUGAL, S.N., TUI","1,359€","1,499€","1,269€"
"Pontevedra","REPSOL","AVENIDA BEIRAMAR, 53, VIGO","1,409€","1,529€","1,369€"
"Pontevedra","REPSOL","CALLE SAN ANDRES DE COMESAÑA, 16, VIGO","1,409€","1,509€","1,349€"
"Pontevedra","REPSOL","CL AVENIDA DE MADRID, 66, VIGO","1,409€","1,549€","1,359€"
"Pontevedra","REPSOL","AU A-9, 144, VILABOA","1,409€","1,539€","1,359€"
"Pontevedra","REPSOL","AVENIDA AVENIDA AEROPUERTO KM 5, 532, CABRAL-IGLESIA","1,219€","1,329€","1,099€"
"Pontevedra","REPSOL","AVENIDA DOCTOR OTERO ULLOA, 1, SEIXO","1,389€","1,529€","1,319€"
"Pontevedra","REPSOL","AVENIDA COMPOSTELA, 121, BAMIO","1,369€","1,509€","1,309€"
"Pontevedra","REPSOL","CR N-550, 126,4, SALCEDO (SAN MARTIÑO)","1,409€","1,539€","1,339€"
"Pontevedra","REPSOL","CALLE CORREDOIRA, 33, LALIN","1,379€","1,519€","1,339€"
"Pontevedra","REPSOL","CL VALLE INCLAN, 8, VILAGARCIA","1,379€","1,499€","1,329€"
"Pontevedra","REPSOL","CARRETERA LA HERMIDA -MARCON KM. 3, PINO BORA","1,369€","1,509€","1,339€"
"Pontevedra","REPSOL","PLAZA SAN BIEITO, 4, GONDOMAR","1,409€","1,549€","1,349€"
"Pontevedra","REPSOL","AVENIDA SANTA MARINA, 98, REDONDELA","1,429€","1,569€","1,369€"
"Pontevedra","REPSOL","AVENIDA SANTA MARTA, 10, BAIONA","1,409€","1,514€","1,349€"
"Pontevedra","REPSOL","CALLE RUA DO RIO, S/N, S/N, LALIN","1,379€","1,519€","1,339€"
"Pontevedra","REPSOL","CARRETERA REDONDELA-PORRIÑO N-550 KM. 148, POMBAL","1,429€","1,569€","1,369€"
"Pontevedra","REPSOL","CARRETERA REDONDELA - PORRIÑO N-550 KM. 148, POMBAL","1,429€","1,569€","1,369€"
"Pontevedra","REPSOL","CL BAYONA S/N, VIGO","1,429€","1,569€","1,369€"
"Pontevedra","REPSOL","CARRERA SAN ANTONIÑO (N 550 - KM 107), 56, BARRO","1,409€","1,549€","1,339€"
"Pontevedra","REPSOL","CALLE REPUBLICA ARGENTINA, 8, VIGO","1,399€","1,519€","1,369€"
"Pontevedra","REPSOL","AVENIDA RICARDO MELLA, S/N, VIGO","1,419€","1,529€","1,359€"
"Pontevedra","REPSOL","PG INDUSTRIAL A GRANXA SN, PORRIÑO (O)","1,399€","1,539€","1,339€"
"Pontevedra","REPSOL","CARRETERA N-541 KM. 65, CERDEDO","1,389€","1,529€","1,309€"
"Pontevedra","REPSOL","CARRETERA N-541 KM. 89,2, MOURENTE","1,359€","1,509€","1,319€"
"Pontevedra","REPSOL","CALLE VÁZQUEZ, 39, VILA DE CRUCES","1,369€","€","1,309€"
"Pontevedra","REPSOL","PLAZA DE ESPAÑA, 0, VIGO","1,429€","1,569€","1,369€"
"Pontevedra","REPSOL","CR PO-552 ,P.K. 7,400, PRIEGUE","1,409€","1,509€","1,349€"
"Pontevedra","REPSOL","CARRETERA CARRETERA COMARCAL PO-550 KM. 35550, XESTEIRA (A)","1,389€","1,519€","1,319€"
"Pontevedra","REPSOL","CR PO-549 P.K. 5,9, CALEIRO","1,389€","1,529€","1,359€"
"Pontevedra","REPSOL","AVENIDA ENCOIRADOS, S/N, POIO","1,409€","1,549€","1,349€"
"Pontevedra","REPSOL","CALLE RAMIRO PASCUAL, 18, VIGO","1,399€","1,499€","1,359€"
"Pontevedra","REPSOL","CALLE SANROQUE/J.CARLOS I, S/N, VILAGARCIA","1,379€","1,499€","1,329€"
"Pontevedra","REPSOL","CALZADA CALVO SOTELO, S/N, TUI","1,369€","€","1,309€"
"Pontevedra","REPSOL","CARRETERA CARRETERA CAÑIZA - CRECIENTE S/N KM. 0,50, CAÑIZA (A)","1,389€","1,509€","1,359€"
"Pontevedra","REPSOL","CARRETERA CARRETERA COMARCAL PO-550 KM. 35550, CAMBADOS","1,389€","1,519€","1,319€"
"Pontevedra","REPSOL","CARRETERA PO531 KM. 8,3, CURRO","1,359€","1,499€","1,319€"
"Pontevedra","REPSOL","CARRETERA PO-548 KM. 7,8, BAIUCA","1,369€","1,509€","1,309€"
"Pontevedra","REPSOL","CR N-550, 126,4, SALCEDO (SAN MARTIÑO)","1,409€","1,539€","1,339€"
"Pontevedra","REPSOL","CALLE CONCEPCION ARENAL, 214, MOAÑA","€","€","1,309€"
"Pontevedra","REPSOL","CALLE CONSTITUCION, S/N, MONDARIZ-BALNEARIO","1,399€","1,499€","1,329€"
"Pontevedra","REPSOL","AVENIDA AEROPUERTO KM 5, 532, CABRAL-IGLESIA","1,209€","1,309€","1,099€"
"Pontevedra","REPSOL","CR N-120, 643,5, PONTEAREAS","1,399€","1,499€","1,329€"
"Pontevedra","REPSOL","CR PO-316 ,P.K. 3,3, GROVE (O)","1,409€","1,549€","1,329€"
"Pontevedra","REPSOL","CALLE O FORTE, 27, MARIN","1,389€","€","1,319€"
"Pontevedra","REPSOL","CARRETERA NACIONAL 120 KM. 651, PORRIÑO (O)","1,399€","1,539€","1,339€"
"Pontevedra","REPSOL","AVENIDA DOMINGO FONTAN, S/N, PONTEVEDRA","1,389€","1,509€","1,339€"
"Pontevedra","REPSOL","CALLE CARRETERA PO-551, 7, DOMAIO","1,409€","1,549€","1,359€"
"Pontevedra","REPSOL","CALLE RUA UNO, 41, SANTA LUCIA DE MORAÑA","1,399€","€","1,335€"
"Pontevedra","REPSOL","CARRETERA N-541 KM. 65, CERDEDO","1,389€","1,529€","1,309€"
"Pontevedra","REPSOL","CARRETERA MADRID - VIGO KM. 663,5, VIGO","1,249€","1,349€","1,125€"
"Pontevedra","REPSOL","CARRETERA PO-510 KM. 1,2, ATIOS","1,399€","1,539€","1,339€"
"Pontevedra","REPSOL","AVENIDA CASTRELOS, 524, CASTRO","1,399€","1,499€","1,359€"
"Pontevedra","REPSOL","AVENIDA PEINADOR, 49, TAMEIGA (SAN MARTIÑO)","1,429€","1,559€","1,359€"
"Pontevedra","REPSOL","CARRETERA CAMBADOS-NOGUEIRA KM. 8, VILANOVA DE AROUSA","1,399€","1,519€","1,349€"
"Pontevedra","REPSOL","CL EXPLANADA DE BOUZAS (2ª GLORIETA, VIGO","1,399€","1,499€","1,329€"
"Pontevedra","REPSOL","AU A-9 PONTEVEDRA SUR-VIGO, 13, VILABOA","1,409€","1,539€","1,359€"
"Pontevedra","REPSOL","PAZOS S/N (NACIONAL 255 km 1), PONTECALDELAS","1,389€","1,529€","1,339€"
"Pontevedra","REPSOL","ESTRADA AVDA. COMPOSTELA, 121, 13,040, BAMIO","1,369€","1,509€","1,309€"
"Pontevedra","REPSOL","CARRETERA PO531 KM. 8, CURRO","1,359€","€","1,319€"
"Pontevedra","REPSOL","AVENIDA AVDA DEL AYUNTAMIENTO, 1, AGOLADA","1,369€","€","1,309€"
"Pontevedra","REPSOL","AVENIDA BUENOS AIRES, 0, LALIN","1,379€","1,519€","1,339€"
"Pontevedra","REPSOL","AVENIDA MADRID, 137, VIGO","1,439€","1,559€","1,369€"
"Pontevedra","REPSOL","CL TRAVESIA DE VIGO, 233, VIGO","1,399€","1,524€","1,369€"
"Pontevedra","REPSOL","CARRETERA CR N 120 KM. 613,70, CAÑIZA (A)","1,359€","€","1,309€"
"Pontevedra","REPSOL","CL CALVO SOTELO, 84, MARIN","1,399€","1,538€","1,329€"
"Pontevedra","REPSOL","CL SAN PELAY0, 73, ESTRADA (A)","1,369€","1,469€","1,309€"
"Pontevedra","REPSOL","CARRETERA VIGO- MADRID KM. 663, VIGO","1,249€","1,349€","1,125€"
"Pontevedra","PETRONOR","CARRETERA PO 400 KM 5.2 KM. 5,2, NEVES (AS)","1,379€","1,519€","1,329€"
"Pontevedra","PETRONOR","CR PO-552 P.K. 44, GUARDA (A)","1,389€","1,519€","1,329€"
"Pontevedra","PETRONOR","CARRERA LUGAR DE PARDERRUBIAS, S/N, SALCEDA DE CASELAS","1,379€","€","1,329€"
"Pontevedra","PETRONOR","AVENIDA DOCTOR IGLESIAS, 0, DOZON","1,369€","€","1,309€"
"Pontevedra","PETRONOR","CALLE GRES, S/N, GRES","1,369€","€","1,309€"
"Pontevedra","PETROCASH","CARRETERA N-640 KM. 224, SEGAD","1,349€","1,489€","1,249€"
"Pontevedra","PEINADOR","POLIGONO RUA ANEL DO PERRAL, 21, VEIGADAÑA","1,359€","€","1,309€"
"Pontevedra","OUTLETUI","POLIGONO AREAS, 53, ANTA","1,359€","€","1,269€"
"Pontevedra","O RODO","CARRETERA PO-533 KM. 16, RODEIRO","€","€","1,179€"
"Pontevedra","O RODO","CARRETERA PO-533 KM. 16, RODEIRO","1,329€","€","1,229€"
"Pontevedra","MEROIL","PUENTE Nº 38 - VILLALONGA (CTRA. 550 VILLAGARCIA A EL GRO km 22,8), SANXENXO","1,399€","1,529€","1,329€"
"Pontevedra","MEROIL","CRTA. A GUDIÑA-LALÍN (C-533) km 171, RODEIRO","1,429€","€","1,329€"
"Pontevedra","MELRO","CARRETERA PO-405, BAJADA PUENTE INTERNACIONAL KM 1 KM. 1, ARBO","1,376€","1,486€","1,328€"
"Pontevedra","LPB","CARRETERA N-120 KM. 1, PONTEAREAS","1,375€","€","1,309€"
"Pontevedra","LOIMIL GAS","CARRETERA NACIONAL 525 KM. 316, LOIMIL DO CARBALLO","1,348€","1,468€","1,278€"
"Pontevedra","JLLOWCOST","POLIGONO O CAMPIÑO, 6, TOURON","1,369€","€","1,299€"
"Pontevedra","GEDAS - A QUEIMADIÑA","A-52 SALIDA 291, CTRA PONTEAREAS- AS NEVES, km PO-9006, SALVATERRA DE MIÑO","1,389€","1,489€","1,339€"
"Pontevedra","GASOLEOS","CARRETERA PO-313 MARIN-MOAÑA KM. 14,918, MOAÑA","1,334€","€","1,269€"
"Pontevedra","GALP ENERGIA","REIGOSA S/N (NACIONAL km 531), PONTECALDELAS","1,209€","1,329€","1,109€"
"Pontevedra","GALP","C/Alcalde de Lavadores, VIGO","1,419€","1,559€","1,359€"
"Pontevedra","GALP","AP-53 km 28,000, SILLEDA","1,359€","1,499€","1,349€"
"Pontevedra","GALP","CARRETERA N-525 KM. 296,200, LALIN","1,389€","1,539€","1,339€"
"Pontevedra","GALP","VÍA RAPIDA G 41 km 5,580, SANXENXO","1,379€","1,519€","1,309€"
"Pontevedra","GALP","AUTOPISTA A-9 KM. 114, SALNES","1,429€","1,529€","1,369€"
"Pontevedra","GALP","CALLE TOMAS PAREDES, 6, VIGO","1,409€","1,529€","1,349€"
"Pontevedra","GALP","AVDA. AEROPORTO (CTRA. N-556 km 6,300), VIGO","1,399€","1,515€","1,349€"
"Pontevedra","GALP","CTRA. N-640 (CTRA km 201,7), ESTRADA (A)","1,379€","1,479€","1,319€"
"Pontevedra","GALP","N-640 km 234,650, VILAGARCIA DE AROUSA","1,394€","1,519€","1,334€"
"Pontevedra","GALP","AUTOPISTA A-9 KM. 114, SALNES","1,429€","€","1,369€"
"Pontevedra","FEGOBLAN SL-VALCARCE","BARRIO SANGUIÑEDA, 139, MOS","1,409€","€","1,359€"
"Pontevedra","EXGA","AUTOVIA A-55 KM. 10, TAMEIGA (SAN MARTIÑO)","1,389€","1,504€","1,335€"
"Pontevedra","EXGA","AUTOVIA A-55 KM. 10, TAMEIGA (SAN MARTIÑO)","1,389€","1,504€","1,335€"
"Pontevedra","ESTACION DE SERVICIO PARAÑOS","LUGAR PARAÑOS (NACIONAL 120 km 632), PORTOCORTIÑAS","1,409€","€","1,349€"
"Pontevedra","ESTACION DE SERVICIO BANDEIRA","CR N-525 P.K. 309,10 D, BANDEIRA","1,329€","1,409€","1,269€"
"Pontevedra","ES RB","POLIGONO PARQUE EMPRESARIAL BARRO -MEIS PARCELA A-1, 1, BARRO","1,299€","1,399€","1,259€"
"Pontevedra","ERE AREA DE SERVICIO","LUGAR O ARCO, 39, PONTEVEDRA","1,379€","1,489€","1,309€"
"Pontevedra","EL SOL","ESTRADA ESTRADA PORRIÑO- REDONDELA, 76, MOS","1,399€","1,514€","1,349€"
"Pontevedra","EE.SS. CAMANZO","CARRETERA PO 260 KM. 3,700, VILA DE CRUCES","1,373€","1,429€","1,284€"
"Pontevedra","E.SERVICIO TEIS P.R.","AVENIDA GALICIA-TEIS, 165, VIGO","1,389€","1,479€","1,329€"
"Pontevedra","E.S.VALEIXE","LUGAR MIÑOTEIRA, S/N, VALEIXE","1,369€","1,479€","1,299€"
"Pontevedra","E.S.TUY,S,L.(ANELI) SAN COSME-MOS","ESTRADA PORRIÑO-GOMDOMAR,200, , PARDELLAS","1,389€","1,509€","1,319€"
"Pontevedra","E.S.EL SALGUEIRAL","CARRETERA C-550 KM. 1,12, VILAGARCIA DE AROUSA","1,349€","1,449€","1,289€"
"Pontevedra","CS","POLIGONO INDUSTRIAL A PEDREIRA, Nº 22 (9305 COIRON-RIBADUMIA-LEIRO), PAZO (O)","1,387€","€","1,317€"
"Pontevedra","CRP","CARRETERA NACIONAL 550 KM. 95, PARADELA","1,399€","€","1,329€"
"Pontevedra","CRP","CARRETERA NAC. 550 KM. 95, PARADELA","1,329€","€","1,239€"
"Pontevedra","COBIDEZA","LUGAR SANTA BAIA-CERCIO, S/N, CERCIO","€","€","1,219€"
"Pontevedra","COBIDEZA","CARRETERA PO-2205 KM. 21,4, SILLEDA","1,319€","€","1,219€"
"Pontevedra","COAFOR","RUA REGUEIRA, 47, FORCAREI","1,325€","€","1,248€"
"Pontevedra","CKM","LUGAR CALCOTE-GODOS, S/N, CALCOTE","1,394€","1,499€","1,329€"
"Pontevedra","CEPSA","RUA ROSALIA DE CASTRO, 56, SALVATERRA DE MIÑO","1,389€","1,504€","1,329€"
"Pontevedra","CEPSA","CARRETERA ILLA DA TOXA, KM 10,8 KM. 10,8, RAXO","1,429€","1,559€","1,369€"
